ID,name,price,lon,lat
79,"272 Dushane Dr Buffalo, NY",51049,-78.8427609,42.9736235
80,"387 Woodbridge Ave North Park, Buffalo, NY",399900,-78.8477725,42.945283
81,"224 Athens Blvd Buffalo, NY",139900,-78.844498,42.977413
82,"137 Edison Ave Kenfield, Buffalo, NY",36900,-78.8015909,42.9265691
83,"49 Massachusetts Ave Front Park, Buffalo, NY",79900,-78.8982986,42.9072647
84,"138 Dunlop Ave LaSalle, Buffalo, NY",47900,-78.8189347,42.9432566
85,"1670 Colvin Blvd Buffalo, NY",184900,-78.8575776,42.9869469
86,"126 W Humboldt Pkwy Delaware Park, Buffalo, NY",339000,-78.8522153,42.9291624
87,"235 Morris Ave Starin Central, Buffalo, NY",625000,-78.8373071,42.9423691
88,"134 Congress St Grant Ferry, Buffalo, NY",164900,-78.8917116,42.921453
89,"218 E Delavan Ave Hamlin Park, Buffalo, NY",100000,-78.8491106,42.9221916
90,"360 Beard Ave Starin Central, Buffalo, NY",239900,-78.8339429,42.9461684
91,"768 Ashland Ave Forest, Buffalo, NY",329500,-78.8785935,42.9259231
92,"443 University Ave Kenilworth, Buffalo, NY",93777,-78.8278323,42.9642934
93,"99 Elkhart St Buffalo, NY",116000,-78.826796,42.815192
94,"85 Hertel Ave Black Rock, Buffalo, NY",49900,-78.9033317,42.9415368
95,"147 Fordham Dr Park Meadow, Buffalo, NY",274900,-78.878044,42.938975
96,"229 Roslyn St Schiller Park, Buffalo, NY",31663,-78.8094266,42.9208179
97,"16 Commonwealth Ave North Park, Buffalo, NY",240000,-78.8621728,42.945137
98,"360 Wellington Ave Kenilworth, Buffalo, NY",139900,-78.8340334,42.9691063
99,"63 Red Jacket Pkwy Abbott McKinley, Buffalo, NY",55911,-78.8118289,42.8450875
100,"182 Saranac Ave North Park, Buffalo, NY",213000,-78.8576568,42.9509455
101,"95 Milburn St Lovejoy, Buffalo, NY",44900,-78.8256734,42.8932696
102,"103 Crystal Ave Triangle, Buffalo, NY",100000,-78.8283775,42.8457068
103,"132 Lakefront Blvd #604 Waterfront, Buffalo, NY",649000,-78.884667,42.8836827
104,"79 Wilkes Ave Kenfield, Buffalo, NY",74900,-78.8043153,42.9250075
105,"92-94 Claremont Ave Forest, Buffalo, NY",490000,-78.880101,42.924814
106,"178 Albany St Grant Ferry, Buffalo, NY",154900,-78.8950498,42.9130157
107,"138 Central Ave Lovejoy, Buffalo, NY",64900,-78.8155762,42.8887903
108,"204 Cleveland Dr Buffalo, NY",100000,-78.792137,42.9451759
109,"378 E Ferry St Hamlin Park, Buffalo, NY",70000,-78.8503145,42.9149683
110,"22 Starin Ave North Park, Buffalo, NY",400000,-78.8444511,42.9410026
111,"920 Prospect Ave Front Park, Buffalo, NY",179900,-78.8994192,42.9104163
112,"36 Susan Ln South Abbott, Buffalo, NY",149900,-78.8110945,42.8340286
113,"20 Fairchild Pl North Park, Buffalo, NY",239000,-78.8645054,42.9452511
114,"3432 Emerling Dr Buffalo, NY",156600,-78.8086333,42.790428
115,"542 Willett St Kaisertown, Buffalo, NY",54900,-78.8031476,42.8769663
116,"525 Winslow Ave Grider, Buffalo, NY",39900,-78.8332302,42.9128802
117,"71 Hazelwood Ave Schiller Park, Buffalo, NY",49900,-78.8056806,42.9211261
118,"341 Crestwood Ave North Park, Buffalo, NY",189900,-78.859993,42.9544135
119,"192 Villa Ave North Park, Buffalo, NY",159900,-78.8621762,42.9581136
120,"158 Amber St Triangle, Buffalo, NY",79900,-78.8263671,42.8451686
121,"35 Eaglewood Ave Abbott McKinley, Buffalo, NY",164900,-78.8180949,42.8497104
122,"40 Pearl St Central Business District, Buffalo, NY",95226,-78.8777185,42.8801287
123,"118 Central Ave Lovejoy, Buffalo, NY",52500,-78.815638,42.8880864
124,"14 Moulton Ave Buffalo, NY",99900,-78.8513025,42.9718105
125,"49 Rogers Ave Schiller Park, Buffalo, NY",49900,-78.8037859,42.9179312
126,"82 Block St Schiller Park, Buffalo, NY",75000,-78.8085623,42.9129149
127,"59 Pries Ave Triangle, Buffalo, NY",110000,-78.8299813,42.8496991
128,"676 Richmond Ave Forest, Buffalo, NY",249900,-78.881822,42.9217889
129,"57 Thornton Ave LaSalle, Buffalo, NY",45000,-78.815155,42.9391904
130,"357 Vermont St Front Park, Buffalo, NY",200000,-78.8859534,42.9088007
131,"48 Virgil Ave North Park, Buffalo, NY",169000,-78.8648323,42.9492472
132,"268 Glencove Rd Kenmore NE, Buffalo, NY",110000,-78.8621768,42.980018
133,"315 Plymouth Ave Front Park, Buffalo, NY",39900,-78.889552,42.906307
134,"35 Woodell Ave Buffalo, NY",68500,-78.791348,42.908292
135,"245 Courtland Ave Kenfield, Buffalo, NY",49900,-78.8065898,42.9267642
136,"129 Liddell St Emerson, Buffalo, NY",39900,-78.8197926,42.8998516
137,"197 Thompson St Black Rock, Buffalo, NY",56900,-78.9005032,42.9395989
138,"151 Johnson St Johnson, Buffalo, NY",34900,-78.847984,42.895257
139,"76 Edison Ave Kenfield, Buffalo, NY",54900,-78.8023756,42.9249197
140,"437 Potomac Ave Forest, Buffalo, NY",279777,-78.883137,42.9238772
141,"96 Soldiers Pl Albright, Buffalo, NY",999000,-78.8748733,42.9263743
142,"54 Dempster St Lovejoy, Buffalo, NY",54435,-78.81201,42.886609
143,"777 Moore Ave Buffalo, NY",159900,-78.8238349,42.9759037
144,"257 Liston St Kenmore NE, Buffalo, NY",137900,-78.8623779,42.9788031
145,"214 Covington Dr Buffalo, NY",169900,-78.7945181,42.8316098
146,"678 McKinley Pkwy Abbott McKinley, Buffalo, NY",139900,-78.8203514,42.8499081
147,"209 Davey St Lovejoy, Buffalo, NY",89900,-78.8034421,42.8904986
148,"5048 Roseview Ave Buffalo, NY",119000,-78.7955639,42.7846008
149,"90 Henrietta Ave #1 Riverside Park, Buffalo, NY",69000,-78.9011464,42.9570657
150,"758 Columbus Pkwy Front Park, Buffalo, NY",239900,-78.896924,42.904119
151,"242 Norwood Ave Front Park, Buffalo, NY",389000,-78.8806202,42.9114745
152,"187 Hoyt St Forest, Buffalo, NY",119900,-78.886357,42.920671
153,"14 Weaver St Kaisertown, Buffalo, NY",74900,-78.804313,42.8722707
154,"841 Tifft St Triangle, Buffalo, NY",89900,-78.8280945,42.8467491
155,"237 Hutchinson Ave LaSalle, Buffalo, NY",109900,-78.8148331,42.93817
156,"280 Woodward Ave Parkside, Buffalo, NY",239900,-78.8494621,42.9364635
157,"18 Hines St South Park, Buffalo, NY",149900,-78.8227252,42.833858
158,"1031 E Lovejoy St Lovejoy, Buffalo, NY",69900,-78.8101326,42.8895611
159,"104 Crystal Ave Triangle, Buffalo, NY",69172,-78.8283638,42.846163
160,"46 Gail Ave Kensington, Buffalo, NY",53572,-78.800319,42.9339385
161,"18 Spaulding St Triangle, Buffalo, NY",69900,-78.8315165,42.8536134
162,"166 Ashland Ave Bryant, Buffalo, NY",325000,-78.8789558,42.9093479
163,"14 Meech Ave Hamlin Park, Buffalo, NY",159900,-78.8498111,42.9225494
164,"70 Beatrice Ave Riverside Park, Buffalo, NY",107900,-78.899862,42.9574489
165,"56 Floss Ave Schiller Park, Buffalo, NY",60000,-78.8052622,42.9176549
166,"40 Layer Ave Military, Buffalo, NY",39900,-78.8884167,42.9544007
167,"335 Austin St Black Rock, Buffalo, NY",59900,-78.8929372,42.9410269
168,"30 Roosevelt Ave Kensington, Buffalo, NY",69900,-78.8124187,42.9339892
169,"40 Lowell Pl Front Park, Buffalo, NY",99700,-78.8876037,42.9096408
170,"21 S Ryan St Cazenovia Park, Buffalo, NY",98000,-78.811922,42.8561774
171,"123 Young St Broadway - Fillmore, Buffalo, NY",34900,-78.8279007,42.8944426
172,"16 Bidwell Pkwy Forest, Buffalo, NY",299000,-78.8809437,42.9213451
173,"389 Prospect Ave Front Park, Buffalo, NY",39900,-78.887649,42.898687
174,"14 Celina St Buffalo, NY",79900,-78.78783,42.8849002
175,"21 Pries Ave Triangle, Buffalo, NY",55788,-78.8313951,42.849702
176,"3621 S Park Ave Buffalo, NY",66089,-78.8242549,42.800845
177,"231 Richmond Ave #11 Bryant, Buffalo, NY",257777,-78.8816631,42.9087035
178,"227 Forest Ave Forest, Buffalo, NY",85900,-78.8904832,42.9275149
179,"95 Victory Ave Buffalo, NY",175000,-78.8256229,42.823094
180,"274 Sobieski St Broadway - Fillmore, Buffalo, NY",65500,-78.8329294,42.9019136
181,"221 Crowley Ave Riverside Park, Buffalo, NY",69900,-78.9017742,42.9535919
182,"199 Greene St Lovejoy, Buffalo, NY",54500,-78.8093411,42.8903615
183,"105 Hubbell Ave Abbott McKinley, Buffalo, NY",72000,-78.819762,42.8516715
184,"13 Ward Ct South Abbott, Buffalo, NY",85000,-78.8082355,42.8325936
185,"191 Crestwood Ave North Park, Buffalo, NY",239900,-78.8601182,42.9503823
186,"15 Ritt Ave Military, Buffalo, NY",79900,-78.8887547,42.9577411
187,"20 Hilldale Ave Buffalo, NY",128500,-78.764982,42.830001
188,"37 Sprenger Ave Schiller Park, Buffalo, NY",24900,-78.8034561,42.9109113
189,"75 Haller Ave Buffalo, NY",124000,-78.7940705,42.9093267
190,"42 Woodette Pl Black Rock, Buffalo, NY",148227,-78.8803554,42.9396148
191,"134 Best St Masten Park, Buffalo, NY",175000,-78.863348,42.9042389
192,"29 Hunt Ave Riverside Park, Buffalo, NY",59800,-78.9019239,42.948745
193,"1026 Genesee St Broadway - Fillmore, Buffalo, NY",25000,-78.8402392,42.902161
194,"110 Newburgh Ave Schiller Park, Buffalo, NY",54900,-78.8089976,42.9176995
195,"296 Sobieski St Broadway - Fillmore, Buffalo, NY",99900,-78.8329139,42.9025001
196,"47 Herman St Broadway - Fillmore, Buffalo, NY",210000,-78.8440886,42.89319
197,"319 Abbington Ave Buffalo, NY",134900,-78.8408885,42.9787763
198,"92 Albany St Grant Ferry, Buffalo, NY",49900,-78.898284,42.913159
199,"270 Tudor Blvd Buffalo, NY",96300,-78.7958679,42.8306594
200,"214 Cleveland Dr Buffalo, NY",65000,-78.791759,42.945177
201,"135 Madison Ave Buffalo, NY",84900,-78.8304725,42.7957798
202,"75 Harlem Rd Buffalo, NY",45356,-78.789311,42.844942
203,"832 Abbott Rd South Abbott, Buffalo, NY",50000,-78.808238,42.841589
204,"133 Burch Ave Buffalo, NY",35095,-78.796906,42.850103
205,"165 Arkansas St Grant Ferry, Buffalo, NY",37917,-78.8913,42.913914
206,"241 Monroe St Emslie, Buffalo, NY",97500,-78.8516428,42.8869482
207,"95 Gibson St Broadway - Fillmore, Buffalo, NY",59900,-78.8378598,42.8882268
208,"353 Dushane Dr Buffalo, NY",164900,-78.839817,42.973102
209,"944 Niagara St Front Park, Buffalo, NY",239000,-78.899435,42.908552
210,"41 Chamberlin Dr Buffalo, NY",135500,-78.797601,42.847039
211,"106 Morris Ave Starin Central, Buffalo, NY",77390,-78.84216,42.94298
212,"26 Carl St Grider, Buffalo, NY",12000,-78.828187,42.915309
213,"225 Dearborn St Black Rock, Buffalo, NY",53126,-78.9013843,42.9355294
214,"324 Pennsylvania St Front Park, Buffalo, NY",330000,-78.8844835,42.9007749
215,"699 Jefferson Ave Johnson, Buffalo, NY",5000,-78.853719,42.894099
216,"874 Hertel Ave North Delaware, Buffalo, NY",119000,-78.876074,42.9480379
217,"297 Choate Ave Abbott McKinley, Buffalo, NY",164900,-78.8131255,42.8454644
218,"91 Loepere St Broadway - Fillmore, Buffalo, NY",119000,-78.8342958,42.8966365
219,"22 Littlefield Ave Schiller Park, Buffalo, NY",44900,-78.8000264,42.9074946
220,"69 Starin Ave Starin Central, Buffalo, NY",699000,-78.8437352,42.9422838
221,"380 Oakvale Blvd Buffalo, NY",139900,-78.8386843,42.978289
222,"372 Fulton St South Ellicott, Buffalo, NY",45000,-78.8574196,42.8717259
223,"259 Breckenridge St Grant Ferry, Buffalo, NY",95900,-78.8919914,42.9165726
224,"347 Traverse Blvd Buffalo, NY",131861,-78.8596175,42.9837826
225,"1055 Parker Blvd Kenilworth, Buffalo, NY",64354,-78.837989,42.9661848
226,"24 Tacoma Ave North Delaware, Buffalo, NY",259900,-78.8718914,42.9516949
227,"157 15th St Front Park, Buffalo, NY",79900,-78.8873656,42.9090738
228,"2009 Hertel Ave Starin Central, Buffalo, NY",199800,-78.8339851,42.9467643
229,"124 Auburn Ave Grant Ferry, Buffalo, NY",69000,-78.8960884,42.9186646
230,"29 Inter Park Ave Grider, Buffalo, NY",49000,-78.8419538,42.9153096
231,"100 Fairbanks Ave Wilton Argonne, Buffalo, NY",144900,-78.8430358,42.9613027
232,"329 Orchard Dr Buffalo, NY",54096,-78.8610489,42.9889173
233,"147 Kosciuszko St Broadway - Fillmore, Buffalo, NY",7500,-78.830585,42.898742
234,"8 Schreck Ave Kenfield, Buffalo, NY",60000,-78.8175455,42.9255843
235,"104 Colton St Buffalo, NY",134900,-78.7967067,42.8840497
236,"64 Reservation St Black Rock, Buffalo, NY",44900,-78.886011,42.941556
237,"74 Aldrich Pl South Park, Buffalo, NY",98888,-78.821018,42.8331469
238,"646 Sycamore St Johnson, Buffalo, NY",100000,-78.847327,42.895313
239,"136 Floss Ave Schiller Park, Buffalo, NY",55000,-78.8051706,42.9198372
240,"275 Woodcrest Blvd Buffalo, NY",139000,-78.855658,42.975153
241,"89 Woltz Ave Broadway - Fillmore, Buffalo, NY",80000,-78.8353094,42.8963148
242,"132 Lakefront Blvd #702 Waterfront, Buffalo, NY",659900,-78.884667,42.8836827
243,"210 Ellicott St #505 Central Business District, Buffalo, NY",269900,-78.8727507,42.8843319
244,"603 E Amherst St LaSalle, Buffalo, NY",69900,-78.8152671,42.9399877
245,"132 Lakefront Blvd #702 Waterfront, Buffalo, NY",659900,-78.884667,42.8836827
246,"1200 Kensington Ave Kensington, Buffalo, NY",59900,-78.8108645,42.9393327
247,"125 Edward St #3C Allen, Buffalo, NY",189900,-78.876386,42.89635
248,"404 Willett St Kaisertown, Buffalo, NY",54900,-78.803273,42.8731932
249,"77 Krettner St #2 Emslie, Buffalo, NY",105000,-78.847716,42.8855228
250,"283 14th St Front Park, Buffalo, NY",168000,-78.8883283,42.9084342
251,"15 Capen Blvd University, Buffalo, NY",200000,-78.8202816,42.9571002
252,"78 Altruria St South Park, Buffalo, NY",108500,-78.8293879,42.8435731
253,"477 Connecticut St Bryant, Buffalo, NY",199900,-78.8835736,42.9077029
254,"192 Whitfield Ave Abbott McKinley, Buffalo, NY",125000,-78.816242,42.8437923
255,"27 Newburgh Ave Schiller Park, Buffalo, NY",29992,-78.8086433,42.915462
256,"268 Saranac Ave North Park, Buffalo, NY",129004,-78.8575633,42.9533316
257,"543 West Ave Front Park, Buffalo, NY",65000,-78.8915512,42.9064585
258,"31 Eaglewood Ave Abbott McKinley, Buffalo, NY",169900,-78.8181798,42.8496478
259,"90 Henrietta Ave #1 Riverside Park, Buffalo, NY",69000,-78.9011464,42.9570657
260,"28 Parkview Ave Cazenovia Park, Buffalo, NY",50436,-78.8059181,42.8543288
261,"33 Gates Cir #10G Delaware-West Ferry, Buffalo, NY",539000,-78.8693989,42.9201477
262,"514 Highland Ave Buffalo, NY",159000,-78.8466092,42.9746189
263,"8754 Greiner Rd Buffalo, NY",339900,-78.6662319,42.989589
264,"91 Roosevelt Ave Kensington, Buffalo, NY",44900,-78.810149,42.9336785
265,"471 14th St Grant Ferry, Buffalo, NY",50000,-78.89232,42.912673
266,"16 Gold St Lovejoy, Buffalo, NY",69900,-78.8053324,42.8851553
267,"12 Mayfair Ln Bryant, Buffalo, NY",399900,-78.87524,42.9028289
268,"49 Groveland St Starin Central, Buffalo, NY",169900,-78.8363851,42.9515373
269,"295 Hartwell Rd North Park, Buffalo, NY",219000,-78.8653289,42.9529036
270,"63 Greenfield St Parkside, Buffalo, NY",199900,-78.8435572,42.9373616
271,"264 E Amherst St Starin Central, Buffalo, NY",249999,-78.827922,42.94066
272,"53 Blaine Ave Hamlin Park, Buffalo, NY",164900,-78.8518822,42.9235564
273,"369 Linden Ave North Park, Buffalo, NY",279900,-78.8566203,42.944768
274,"17 Narragansett Rd South Abbott, Buffalo, NY",165900,-78.8072799,42.8397635
275,"5371 Village Station Cir Buffalo, NY",239000,-78.69353,42.994711
276,"391 Greene St Lovejoy, Buffalo, NY",94900,-78.8092516,42.895651
277," V/L McKinley Pkwy W Buffalo, NY",250000,-78.8167751,42.8457113
278,"230 Huntington Ave Starin Central, Buffalo, NY",140377,-78.840923,42.9460631
279,"524 Potters Rd Buffalo, NY",149900,-78.7950739,42.838079
280,"201 Hoyt St Forest, Buffalo, NY",249900,-78.8862558,42.9211046
281,"24 Blantyre Rd North Park, Buffalo, NY",259900,-78.8453517,42.9532854
282,"8679 Sunset Dr Buffalo, NY",180487,-78.6698266,42.9586892
283,"351 Breckenridge St Grant Ferry, Buffalo, NY",199900,-78.8885307,42.916614
284,"72 Keystone St Schiller Park, Buffalo, NY",59900,-78.8106638,42.9036092
285,"103 Austin St Black Rock, Buffalo, NY",68000,-78.9011392,42.9387625
286,"1574 Electric Ave Buffalo, NY",109000,-78.827866,42.816257
287,"60 Downing St South Park, Buffalo, NY",140000,-78.821558,42.835009
288,"200 Wallace Ave North Park, Buffalo, NY",275000,-78.8471019,42.9486598
289,"200 Laird Ave Riverside Park, Buffalo, NY",74900,-78.9039663,42.9555182
290,"145 Grote St Black Rock, Buffalo, NY",99900,-78.8862293,42.9422389
291,"73 Ideal St Lovejoy, Buffalo, NY",82500,-78.8072761,42.8867778
292,"19 Blick St Buffalo, NY",79900,-78.787627,42.893794
293,"1735 Amherst St Leroy, Buffalo, NY",299000,-78.840019,42.939972
294,"14 Gallatin Ave Riverside Park, Buffalo, NY",53150,-78.9020343,42.9506949
295,"180 Glencove Rd Kenmore NE, Buffalo, NY",149500,-78.8654348,42.9800073
296,"4578 Gentwood Dr Buffalo, NY",463000,-78.68737,42.9704659
297,"76 Thompson St Black Rock, Buffalo, NY",119900,-78.8993393,42.9362913
298,"24 Junior Ave Cazenovia Park, Buffalo, NY",45946,-78.8009694,42.8531637
299,"4572 Gentwood Dr Buffalo, NY",401000,-78.68737,42.9704659
300,"1370 Walden Ter Buffalo, NY",46000,-78.7855483,42.9077287
301,"15 W Northrup Pl LaSalle, Buffalo, NY",120900,-78.8270623,42.9510211
302,"104 Taunton Pl North Park, Buffalo, NY",136800,-78.8604682,42.9547921
303,"47 Urban St MLK Park, Buffalo, NY",21327,-78.837244,42.909047
304,"629 Moore Ave Buffalo, NY",141000,-78.8293961,42.9759158
305,"2054 Transit Rd Buffalo, NY",145000,-78.698454,42.823181
306,"95 Bush St Black Rock, Buffalo, NY",99900,-78.886059,42.940785
307,"96 Gallatin Ave Riverside Park, Buffalo, NY",59900,-78.8996112,42.9494769
308,"151 Kosciuszko St Broadway - Fillmore, Buffalo, NY",7500,-78.830585,42.898824
309,"1517 E Delavan Ave Schiller Park, Buffalo, NY",5000,-78.800561,42.922523
310,"163 Paramount Pkwy Buffalo, NY",159000,-78.8653082,42.9863122
311,"33 Dakota St North Park, Buffalo, NY",64531,-78.8656479,42.946983
312,"34 Gorski St Kaisertown, Buffalo, NY",33269,-78.8099401,42.8678905
313,"25 Progressive Ave Riverside Park, Buffalo, NY",129900,-78.9017834,42.9479793
314,"112 Cantwell Dr South Park, Buffalo, NY",52066,-78.8195873,42.8356854
315,"110 Sage Ave Seneca, Buffalo, NY",55436,-78.8141079,42.8632461
316,"91 Hammerschmidt Ave Seneca, Buffalo, NY",75425,-78.8159945,42.8590564
317,"20 Amber St Triangle, Buffalo, NY",61557,-78.8315389,42.8452271
318,"69 Remington Pl Seneca, Buffalo, NY",71855,-78.8198536,42.8602814
319,"86 Clayton St Military, Buffalo, NY",36753,-78.8877689,42.9537987
320,"431 Zimmerman Blvd Buffalo, NY",124360,-78.8567198,42.9846782
321,"305 King Peterson Rd Willert Park, Buffalo, NY",64148,-78.866308,42.881499
322,"26 Grey St Johnson, Buffalo, NY",45580,-78.850088,42.891668
323,"245 Potters Rd South Abbott, Buffalo, NY",72594,-78.8044,42.841278
324,"240 Doat St Schiller Park, Buffalo, NY",56363,-78.8119139,42.9099466
325,"58 Cottage St Allen, Buffalo, NY",227885,-78.8723722,42.8994139
326,"249 Northland Ave Hamlin Park, Buffalo, NY",65185,-78.850695,42.9190449
327,"265 Tudor Blvd Buffalo, NY",109562,-78.7965033,42.8308198
328,"1537 S Park Ave Triangle, Buffalo, NY",5000,-78.82893,42.8560609
329,"302 Lafayette Ave Forest, Buffalo, NY",245000,-78.8873877,42.92048
330,"83 Roesch Ave Riverside Park, Buffalo, NY",143277,-78.906076,42.9581865
331,"43 Fernhill Ave Grider, Buffalo, NY",75109,-78.8274405,42.9277769
332,"95 Thatcher Ave LaSalle, Buffalo, NY",71601,-78.8181297,42.9389797
333,"1340 Seneca Creek Rd Buffalo, NY",39900,-78.704559,42.852899
334,"66 N Ogden St Lovejoy, Buffalo, NY",64548,-78.802913,42.886536
335,"227 Dearborn St Black Rock, Buffalo, NY",53126,-78.901386,42.935609
336," V L Reserve Rd Buffalo, NY",600000,-78.7288801,42.8112754
337,"3473 S Park Ave #A5 Buffalo, NY",16900,-78.82527,42.805278
338,"675 Norfolk Ave LaSalle, Buffalo, NY",40000,-78.8192766,42.9334686
339,"94 Thompson St Black Rock, Buffalo, NY",35900,-78.8995467,42.9367601
340,"3473 S Park Ave #A18 Buffalo, NY",11900,-78.82527,42.805278
